GeneID,Gene_ID,baseMean,Log2FoldChange,lfcSE,stat,pvalue,padj,proteinID,domain,annotation,GO
Csec_G05432,B7P43_G05432,296.5150413,1.576255155,0.384295719,4.101672425,4.10E-05,0.001747009,"PNF42567.1,","Galactosyltransferase|HEXOSYLTRANSFERASE-RELATED|BETA-1,3-N-ACETYLGLUCOSAMINYLTRANSFERASE","Glycosyl transferase, family 31,","GO:0006486|GO:0016020|GO:0016758,|-"
Csec_G04668,B7P43_G04668,8188.910513,1.500541889,0.394612134,3.802574125,0.0001432,0.004084636,"PNF33970.1,|PNF33971.1,|PNF33972.1,|PNF33973.1,|PNF33974.1,","GAMMA GLUTAMYL TRANSPEPTIDASE|Gamma-glutamyltranspeptidase signature|RE13973P|g_glut_trans: gamma-glutamyltransferase|Gamma-glutamyltranspeptidase|N-terminal nucleophile aminohydrolases (Ntn hydrolases)|Gamma-glutamyltranspeptidase|GAMMA GLUTAMYL TRANSPEPTIDASE|N-terminal nucleophile aminohydrolases (Ntn hydrolases)|Gamma-glutamyltranspeptidase signature|g_glut_trans: gamma-glutamyltransferase|GAMMA-GLUTAMYL TRANSPEPTIDASE, ISOFORM A|RE13973P|GAMMA GLUTAMYL TRANSPEPTIDASE|Gamma-glutamyltranspeptidase|Gamma-glutamyltranspeptidase signature|N-terminal nucleophile aminohydrolases (Ntn hydrolases)|GAMMA GLUTAMYL TRANSPEPTIDASE|Gamma-glutamyltranspeptidase|Gamma-glutamyltranspeptidase signature|RE13973P|N-terminal nucleophile aminohydrolases (Ntn hydrolases),","Gamma-glutamyltranspeptidase,|Gamma-glutamyltranspeptidase, large subunit, C-terminal domain,|Gamma-glutamyltranspeptidase, small subunit,|Nucleophile aminohydrolases, N-terminal|Gamma-glutamyltranspeptidase, large subunit, C-terminal domain,|Gamma-glutamyltranspeptidase, small subunit,|Gamma-glutamyltranspeptidase,|Nucleophile aminohydrolases, N-terminal|Gamma-glutamyltranspeptidase, large subunit, C-terminal domain,|Gamma-glutamyltranspeptidase,|Gamma-glutamyltranspeptidase, small subunit,|Nucleophile aminohydrolases, N-terminal|Gamma-glutamyltranspeptidase,|Nucleophile aminohydrolases, N-terminal,|Gamma-glutamyltranspeptidase, large subunit, C-terminal domain","GO:0006751|GO:0036374,-GO:0006751|GO:0036374|GO:0006751|GO:0036374|GO:0006751|GO:0036374,|-"
Csec_G03564,B7P43_G03564,546.2024451,2.771595724,0.505064462,5.487607882,4.07E-08,9.33E-06,"PNF14067.1,",Ganglioside GM2 activator,"GM2-AP, lipid-recognition domain superfamily",-
Csec_G09175,B7P43_G09175,1284.03823,2.495861837,0.667987688,3.73638898,0.000186682,0.004900691,"PNF27838.1,",Ganglioside GM2 activator|Protein of unknown function (DUF1091)|UNCHARACTERIZED|Ganglioside M2 (gm2) activator,"GM2-AP, lipid-recognition domain superfamily,|Protein of unknown function DUF1091,",-
Csec_G09174,B7P43_G09174,834.2624553,2.945885409,0.54654113,5.390052545,7.04E-08,1.36E-05,"PNF27837.1,",Ganglioside M2 (gm2) activator|Protein of unknown function (DUF1091)|Ganglioside GM2 activator,"GM2-AP, lipid-recognition domain superfamily,|Protein of unknown function DUF1091",-
Csec_G06620,B7P43_G06620,384.1531863,-1.149797459,0.40462957,-2.841605121,0.004488705,0.041821105,"PNF33901.1,",GATA ZINC FINGER DOMAIN-CONTAINING,GATA zinc finger domain-containing protein 1,-
Csec_G12691,B7P43_G12691,464.0730702,0.830312817,0.279933987,2.966102209,0.003016002,0.032059747,"PNF26975.1,|PNF26976.1,","GatB domain|GatB/YqeY motif|Glutamine synthetase/guanido kinase|gatb_yqey_2|GLUTAMYL-TRNA GLN  AMIDOTRANSFERASE SUBUNIT B  MITOCHONDRIAL AND PROKARYOTIC  PET112-RELATED|gatB: aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, B subunit|Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B [gatB].|GLUTAMYL-TRNA(GLN) AMIDOTRANSFERASE SUBUNIT B, MITOCHONDRIAL|GatB/GatE catalytic domain|GatB/YqeY motif|GLUTAMYL-TRNA(GLN) AMIDOTRANSFERASE SUBUNIT B, MITOCHONDRIAL|GLUTAMYL-TRNA GLN  AMIDOTRANSFERASE SUBUNIT B  MITOCHONDRIAL AND PROKARYOTIC  PET112-RELATED|GatB domain|gatb_yqey_2","Asn/Gln amidotransferase,|Aspartyl/glutamyl-tRNA amidotransferase subunit B-like,|Glutamine synthetase/guanido kinase, catalytic domain,|Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, subunit B /E,|Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, B subunit,|Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, C-terminal, domain 2,|Aspartyl/Glutamyl-tRNA(Gln) amidotransferase, subunit B/E, catalytic|Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, C-terminal, domain 2,|Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, C-terminal, domain 1,|Aspartyl/glutamyl-tRNA amidotransferase subunit B-like,|Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, subunit B /E,|Asn/Gln amidotransferase","GO:0016884,|GO:0003824,|GO:0016874|GO:0016884,|-"
Csec_G06088,B7P43_G06088,2289.282507,1.788600851,0.444183769,4.026713663,5.66E-05,0.00214437,"PNF30756.1,|PNF30757.1,|PNF30758.1,|PNF30759.1,|PNF30760.1,|PNF30761.1,|PNF30762.1,",GC-RICH SEQUENCE DNA-BINDING FACTOR|Nineteen complex-related protein 2|GC-rich sequence DNA-binding factor-like protein|GC-RICH SEQUENCE DNA-BINDING FACTOR|GC-rich sequence DNA-binding factor-like protein|GC-RICH SEQUENCE DNA-BINDING FACTOR|Coil|Nineteen complex-related protein 2|GC-RICH SEQUENCE DNA-BINDING FACTOR|GC-rich sequence DNA-binding factor-like protein|GC-RICH SEQUENCE DNA-BINDING FACTOR|Coil|GC-RICH SEQUENCE DNA-BINDING FACTOR|PAX3- AND PAX7-BINDING PROTEIN 1|Coil|GC-rich sequence DNA-binding factor-like protein|Nineteen complex-related protein 2|GC-RICH SEQUENCE DNA-BINDING FACTOR,"Intron Large complex component GCFC2-like|GCF, C-terminal,|Intron Large complex component GCFC2-like|GCF, C-terminal,|Intron Large complex component GCFC2-like,","GO:0000398|GO:0003677|GO:0005634|GO:0000398|GO:0003677|GO:0005634|GO:0000398|GO:0003677|GO:0005634,|-"
Csec_G07608,B7P43_G07608,220.1819861,3.007780742,0.988551401,3.042614414,0.002345326,0.026888266,"PNF14789.1,","GEO13361P1-RELATED|RNA-BINDING PROTEIN 24|RNA-BINDING PROTEIN 38|rrm1_1|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|RRM_RBM24_RBM38_like|Eukaryotic RNA Recognition Motif (RRM) profile.|RNA-binding domain, RBD","Nucleotide-binding alpha-beta plait domain superfamily,|RNA recognition motif domain,|RNA-binding domain superfamily","GO:0003723,|GO:0003676"
Csec_G11681,B7P43_G11681,451.9811658,0.780800762,0.24153526,3.232657462,0.001226445,0.01775439,"PNF22943.1,|PNF22944.1,",GERANYLGERANYL PYROPHOSPHATE SYNTHASE|Terpenoid synthases|Polyprenyl synthases signature 1.|Farnesyl Diphosphate Synthase|Polyprenyl synthetase|GERANYLGERANYL PYROPHOSPHATE SYNTHASE|Polyprenyl synthases signature 2.|Isoprenoid Synthase Type I|Farnesyl Diphosphate Synthase|Trans_IPPS_HT|Terpenoid synthases|Polyprenyl synthases signature 1.|Polyprenyl synthetase,"Isoprenoid synthase domain superfamily,|Polyprenyl synthetase, conserved site,|Polyprenyl synthetase|Polyprenyl synthetase, conserved site,|Isoprenoid synthase domain superfamily,|Polyprenyl synthetase",GO:0008299
Csec_G10399,B7P43_G10399,59.75823658,-2.651729362,0.816084061,-3.249333602,0.001156757,0.017005044,"PNF27031.1,",GGCT_like|GLUTATHIONE-SPECIFIC GAMMA-GLUTAMYLCYCLOTRANSFERASE 1|CATION TRANSPORT PROTEIN CHAC-RELATED|ChaC-like protein,"Gamma-glutamyl cyclotransferase-like,|Glutathione-specific gamma-glutamylcyclotransferase",GO:0003839|GO:0006751
Csec_G03463,B7P43_G03463,317.3330939,2.416350575,0.819111098,2.949966836,0.00317808,0.033080568,"PNF41755.1,","GH11818P-RELATED|Sulfotransferase domain|SULFOTRANSFERASE  SULT|P-loop containing nucleoside triphosphate hydrolases,","Sulfotransferase domain,|P-loop containing nucleoside triphosphate hydrolase","GO:0008146,"
Csec_G03837,B7P43_G03837,751.5420806,1.800020862,0.479689494,3.752470887,0.0001751,0.00470516,"PNF28903.1,",GH19763P|GAMMA-INTERFERON INDUCIBLE LYSOSOMAL THIOL REDUCTASE  GILT,Gamma interferon inducible lysosomal thiol reductase GILT,GO:0016671
Csec_G01367,B7P43_G01367,48.11436148,9.43122609,3.187359319,2.958946621,0.003086926,0.032545662,"PNF18879.1,","GH23626P|GMC oxidoreductase|GMC oxidoreductases signature 2.|FAD-linked reductases, C-terminal domain|FAD/NAD(P)-binding domain|Alcohol_oxidase|Glucose Oxidase, domain 3|GLUCOSE-METHANOL-CHOLINE  GMC  OXIDOREDUCTASE","Glucose-methanol-choline oxidoreductase, N-terminal,|FAD/NAD(P)-binding domain superfamily,|Glucose-methanol-choline oxidoreductase,|Glucose-methanol-choline oxidoreductase, C-terminal","GO:0016614|GO:0050660,|GO:0050660,|GO:0016614"
Csec_G02304,B7P43_G02304,330.307251,1.562420384,0.565297296,2.763891487,0.005711653,0.049393176,"PNF43098.1,",Globin-like|Mb-like|Globin|GLOBIN-LIKE PROTEIN|Globins|Globin family profile.,"Globin-like superfamily,|Myoglobin-like, M family globin domain,|Globin,|Globin/Protoglobin","GO:0020037,|GO:0019825|GO:0020037"
Csec_G05545,B7P43_G05545,509.1170756,4.05635794,1.294058945,3.134600595,0.001720882,0.02228427,"PNF21103.1,","Glucose Oxidase, domain 3|GMC oxidoreductase|GMC oxidoreductases signature 1.|GLUCOSE-METHANOL-CHOLINE  GMC  OXIDOREDUCTASE|Alcohol_oxidase|FAD-linked reductases, C-terminal domain|GMC oxidoreductases signature 2.|FAD/NAD(P)-binding domain","Glucose-methanol-choline oxidoreductase, C-terminal,|Glucose-methanol-choline oxidoreductase, N-terminal,|Glucose-methanol-choline oxidoreductase,|FAD/NAD(P)-binding domain superfamily","GO:0016614,|GO:0016614|GO:0050660,|GO:0050660,"
Csec_G16468,B7P43_G16468,258.3614023,2.609713296,0.822804368,3.171729998,0.001515338,0.020425258,"PNF15592.1,",Glucose/ribitol dehydrogenase family signature|PHOSPHATIDYLINOSITOL-GLYCAN BIOSYNTHESIS CLASS F PROTEIN-RELATED|WW DOMAIN-CONTAINING OXIDOREDUCTASE-LIKE PROTEIN|short chain dehydrogenase|NAD(P)-binding Rossmann-fold domains,"Short-chain dehydrogenase/reductase SDR,|NAD(P)-binding domain superfamily",-
Csec_G08529,B7P43_G08529,3091.110515,1.755143903,0.420968163,4.16930318,3.06E-05,0.001454706,"PNF27135.1,","Glutamine Phosphoribosylpyrophosphate, subunit 1, domain 1|N-terminal nucleophile aminohydrolases (Ntn hydrolases)|PROTEASOME SUBUNIT ALPHA/BETA|Proteasome subunit|PROTEASOME SUBUNIT ALPHA-TYPE 8,","Nucleophile aminohydrolases, N-terminal,|Proteasome, subunit alpha/beta,|Ribonuclease H superfamily","GO:0005839|GO:0051603,|GO:0003676"
Csec_G13870,B7P43_G13870,2976.639437,1.631195977,0.506437344,3.220923566,0.001277782,0.018161622,"PNF25218.1,","Glutamine Phosphoribosylpyrophosphate, subunit 1, domain 1|PROTEASOME SUBUNIT ALPHA TYPE-5|PROTEASOME SUBUNIT ALPHA/BETA|N-terminal nucleophile aminohydrolases (Ntn hydrolases)|Proteasome subunit A N-terminal signature|Proteasome alpha-type subunits signature.|Proteasome subunit|Proteasome alpha-type subunit profile.|Proteasome_A_N_2|proteasome_alpha_type_5","Nucleophile aminohydrolases, N-terminal,|Proteasome alpha-subunit, N-terminal domain,|Proteasome, subunit alpha/beta,|Proteasome alpha-type subunit,|Proteasome subunit alpha5","GO:0006511|GO:0019773,|GO:0005839|GO:0051603,|GO:0019773|GO:0043161"
Csec_G08938,B7P43_G08938,1289.414596,1.327556115,0.415116792,3.198030387,0.001383697,0.019145474,"PNF29276.1,",Glutaredoxin|39S RIBOSOMAL PROTEIN L43,39S ribosomal protein L43/54S ribosomal protein L51,GO:0003735|GO:0032543
Csec_G07773,B7P43_G07773,245.6012666,-1.335985111,0.389354888,-3.431278642,0.000600743,0.010966754,"PNF28734.1,|PNF28735.1,",Glutaredoxin|Coil|Thioredoxin-like|Thioredoxin|THIOREDOXIN DOMAIN-CONTAINING PROTEIN 11|PDI_b_family|Coil|Glutaredoxin|PDI_b_family|THIOREDOXIN DOMAIN-CONTAINING PROTEIN 11|Thioredoxin|Thioredoxin-like,"Thioredoxin-like superfamily,|Thioredoxin domain|Thioredoxin domain,|Thioredoxin-like superfamily",-
Csec_G13301,B7P43_G13301,10318.81532,1.614352832,0.466627538,3.459617572,0.000540943,0.010232159,"PNF41470.1,","Glutathione Transferase (cytosolic)|GST C-terminal domain-like|GST_N_EF1Bgamma|Translation elongation factor EF1B, gamma chain, conserved domain|Thioredoxin-like|Glutaredoxin|Soluble glutathione S-transferase N-terminal domain profile.|Elongation factor 1 (EF-1) gamma C-terminal domain profile.|ELONGATION FACTOR 1-GAMMA|EF1G_2|eEF1-gamma domain|Elongation factor 1 gamma, conserved domain|Glutathione S-transferase, N-terminal domain|GST_C_EF1Bgamma_like|Soluble glutathione S-transferase C-terminal domain profile.|Glutathione S-transferase, C-terminal domain|Main (cytGST)","Glutathione transferase family,|Glutathione S-transferase, C-terminal domain superfamily,|Elongation factor EF1B gamma, C-terminal domain superfamily,|Thioredoxin-like superfamily,|Glutathione S-transferase, N-terminal,|Elongation factor 1B gamma, C-terminal,|Glutathione S-transferase, C-terminal-like,|Glutathione S-transferase, C-terminal",GO:0003746|GO:0006414
Csec_G03012,B7P43_G03012,14.89703799,-3.015549645,1.072358661,-2.812071888,0.00492235,0.044545576,"PNF33465.1,","Glyco_transf_25|Glycosyltransferase family 25 (LPS biosynthesis protein)|PROCOLLAGEN GALACTOSYLTRANSFERASE 1|PROCOLLAGEN-LYSINE,2-OXOGLUTARATE 5-DIOXYGENASE/GLYCOSYLTRANSFERASE 25 FAMILY MEMBER|","Glycosyl transferase, family 25,",-
Csec_G15257,B7P43_G15257,660.5199452,0.906324288,0.328504656,2.758938941,0.005798937,0.049777813,"PNF24802.1,","Glycolipid transfer protein|GLYCOLIPID TRANSFER PROTEIN-RELATED|Glycolipid transfer protein, GLTP|Glycolipid transfer protein (GLTP)|GLYCOLIPID TRANSFER PROTEIN","Glycolipid transfer protein superfamily,|Glycolipid transfer protein domain",GO:0005737|GO:0120009|GO:0120013
Csec_G02475,B7P43_G02475,129.5125518,3.367887447,1.124057159,2.99618878,0.002733771,0.030002002,"PNF23655.1,|PNF23656.1,|PNF23657.1,",Glycosidases|GLYCOSYL HYDROLASE|LACTASE-PHLORIZIN HYDROLASE|(Trans)glycosidases|Glycosyl hydrolases family 1 N-terminal signature.|Glycosyl hydrolase family 1|Glycosyl hydrolase family 1 signature|Glycosyl hydrolase family 1 signature|GLYCOSYL HYDROLASE|LACTASE-PHLORIZIN HYDROLASE|Glycosyl hydrolase family 1|Glycosidases|Glycosyl hydrolases family 1 N-terminal signature.|(Trans)glycosidases|Glycosyl hydrolase family 1 signature|(Trans)glycosidases|Glycosyl hydrolase family 1|Glycosidases|Glycosyl hydrolases family 1 N-terminal signature.|LACTASE-PHLORIZIN HYDROLASE|GLYCOSYL HYDROLASE,"Glycoside hydrolase family 1,|Glycoside hydrolase superfamily,|Glycosyl hydrolases family 1, N-terminal conserved site|Glycoside hydrolase family 1,|Glycosyl hydrolases family 1, N-terminal conserved site,|Glycoside hydrolase superfamily|Glycoside hydrolase family 1,|Glycoside hydrolase superfamily,|Glycosyl hydrolases family 1, N-terminal conserved site","GO:0004553|GO:0005975,|GO:0004553|GO:0005975,|GO:0004553|GO:0005975,|-"
Csec_G08667,B7P43_G08667,202.205034,-1.859708395,0.542979096,-3.425009194,0.000614779,0.011144616,"PNF13991.1,|PNF13992.1,","Glycoside hydrolase family 38, central domain|Glycoside hydrolase 38, N terminal domain|ALPHA-MANNOSIDASE 2X|Glycosyl hydrolases family 38 N-terminal domain|Glycoside hydrolase/deacetylase|ALPHA-MANNOSIDASE|Families 57/38 glycoside transferase middle domain|Glycosyl hydrolases family 38 N-terminal domain|Families 57/38 glycoside transferase middle domain|Glycoside hydrolase 38, N terminal domain|Alpha mannosidase middle domain|Galactose mutarotase-like|ALPHA-MANNOSIDASE 2X|Glycoside hydrolase family 38, central domain|ALPHA-MANNOSIDASE|Glycoside hydrolase/deacetylase|Alpha_mann_mid_2,","Glycoside hydrolase family 38, central domain superfamily,|Glycoside hydrolase 38, N-terminal domain superfamily,|Glycoside hydrolase family 38, N-terminal domain,|Glycoside hydrolase/deacetylase, beta/alpha-barrel,|Glycoside hydrolase families 57/38, central domain superfamily|Glycoside hydrolase family 38, N-terminal domain,|Glycoside hydrolase families 57/38, central domain superfamily,|Glycoside hydrolase 38, N-terminal domain superfamily,|Glycoside hydrolase family 38, central domain,|Galactose mutarotase-like domain superfamily,|Glycoside hydrolase family 38, central domain superfamily,|Glycoside hydrolase/deacetylase, beta/alpha-barrel,|Glycosyl hydrolase, all-beta","GO:0004559|GO:0006013,|GO:0005975|GO:0004559|GO:0006013,|GO:0003824|GO:0005975|GO:0030246,|GO:0005975"
Csec_G02477,B7P43_G02477,1084.714253,1.821784957,0.566892214,3.213635522,0.001310659,0.018468102,"PNF23684.1,",Glycosyl hydrolase family 1 signature|(Trans)glycosidases|Glycosidases|Glycosyl hydrolase family 1|LACTASE-PHLORIZIN HYDROLASE|GLYCOSYL HYDROLASE|Glycosyl hydrolases family 1 active site.,"Glycoside hydrolase family 1,|Glycoside hydrolase superfamily,|Glycoside hydrolase family 1, active site","GO:0004553|GO:0005975,|-"
Csec_G13272,B7P43_G13272,419.1638038,2.151411527,0.380351874,5.656371572,1.55E-08,4.21E-06,"PNF22560.1,|PNF22561.1,","Glycosyl hydrolases family 18|Glycosidases|Glycosyl hydrolases family 18 (GH18) active site signature.|Glycosyl hydrolases family 18 (GH18) domain profile.|Chitinase insertion domain|(Trans)glycosidases|2g34|CHITINASE|Glycosidases|2g34|Glycosyl hydrolases family 18|CHITINASE|Chitinase insertion domain|(Trans)glycosidases|GH18_chitolectin_chitotriosidase|Glycosyl hydrolases family 18 (GH18) domain profile.|Glycosyl hydrolases family 18 (GH18) active site signature.|CHITINASE 2-RELATED,","Glycoside hydrolase family 18, catalytic domain,|Glycosyl hydrolases family 18 (GH18) active site,|Chitinase insertion domain superfamily,|Glycoside hydrolase superfamily,|Chitinase II|Chitinase II,|Glycoside hydrolase family 18, catalytic domain,|Chitinase insertion domain superfamily,|Glycoside hydrolase superfamily,|Glycosyl hydrolases family 18 (GH18) active site","GO:0005975,|GO:0004553|GO:0005975,|GO:0008061|GO:0008061,|GO:0005975,|GO:0004553|GO:0005975"
Csec_G14242,B7P43_G14242,796.407558,7.683317047,1.71673171,4.475549091,7.62E-06,0.000510356,"PNF38179.1,|PNF38180.1,","GMC oxidoreductase|FAD-linked reductases, C-terminal domain|Glucose Oxidase, domain 3|FAD/NAD(P)-binding domain|Alcohol_oxidase|GLUCOSE-METHANOL-CHOLINE  GMC  OXIDOREDUCTASE|GMC oxidoreductases signature 2.|GLUCOSE DEHYDROGENASE [FAD, QUINONE]|Alcohol_oxidase|GMC oxidoreductase|FAD/NAD(P)-binding domain|GLUCOSE DEHYDROGENASE [FAD, QUINONE]|Glucose Oxidase, domain 3|GMC oxidoreductases signature 2.|FAD-linked reductases, C-terminal domain|GLUCOSE-METHANOL-CHOLINE  GMC  OXIDOREDUCTASE","Glucose-methanol-choline oxidoreductase, N-terminal,|FAD/NAD(P)-binding domain superfamily,|Glucose-methanol-choline oxidoreductase,|Glucose-methanol-choline oxidoreductase, C-terminal|Glucose-methanol-choline oxidoreductase,|FAD/NAD(P)-binding domain superfamily,|Glucose-methanol-choline oxidoreductase, C-terminal,|Glucose-methanol-choline oxidoreductase, N-terminal,","GO:0016614|GO:0050660,|GO:0050660,|GO:0016614|GO:0050660,|GO:0016614,|GO:0016614|GO:0050660,|-"
Csec_G04560,B7P43_G04560,1791.859703,3.347640528,1.06856441,3.132839254,0.001731242,0.022376432,"PNF29476.1,","GMC oxidoreductase|FAD-linked reductases, C-terminal domain|GMC oxidoreductases signature 2.|GMC oxidoreductases signature 1.|Glucose Oxidase, domain 3|GLUCOSE-METHANOL-CHOLINE  GMC  OXIDOREDUCTASE|GLUCOSE DEHYDROGENASE [FAD, QUINONE]|FAD/NAD(P)-binding domain","Glucose-methanol-choline oxidoreductase, C-terminal,|Glucose-methanol-choline oxidoreductase, N-terminal,|Glucose-methanol-choline oxidoreductase,|FAD/NAD(P)-binding domain superfamily","GO:0016614,|GO:0016614|GO:0050660,|GO:0050660,"
Csec_G02531,B7P43_G02531,93.82508216,5.131492437,0.899897201,5.702309585,1.18E-08,3.44E-06,"PNF22812.1,|PNF22813.1,","GMC oxidoreductase|Glucose Oxidase, domain 3|GH23626P|FAD/NAD(P)-binding domain|Alcohol_oxidase|FAD-linked reductases, C-terminal domain|GMC oxidoreductases signature 2.|GLUCOSE-METHANOL-CHOLINE  GMC  OXIDOREDUCTASE,","Glucose-methanol-choline oxidoreductase, N-terminal,|FAD/NAD(P)-binding domain superfamily,|Glucose-methanol-choline oxidoreductase,|Glucose-methanol-choline oxidoreductase, C-terminal","GO:0016614|GO:0050660,|GO:0050660,|GO:0016614"
Csec_G08905,B7P43_G08905,657.224954,2.65761058,0.650530819,4.085295426,4.40E-05,0.00184518,"PNF31843.1,","GMC oxidoreductases signature 2.|GMC oxidoreductases signature 1.|GLUCOSE-METHANOL-CHOLINE  GMC  OXIDOREDUCTASE|FAD-linked reductases, C-terminal domain|GMC oxidoreductase|GLUCOSE DEHYDROGENASE [FAD, QUINONE]|Glucose Oxidase, domain 3|Alcohol_oxidase|FAD/NAD(P)-binding domain","Glucose-methanol-choline oxidoreductase, N-terminal,|Glucose-methanol-choline oxidoreductase,|Glucose-methanol-choline oxidoreductase, C-terminal,|FAD/NAD(P)-binding domain superfamily","GO:0016614|GO:0050660,|GO:0050660,|GO:0016614,"
Csec_G02341,B7P43_G02341,704.2996425,2.270098844,0.822831396,2.758887003,0.005799859,0.049777813,"PNF19482.1,",GOLGIN- RELATED|Coil,"HAUS augmin-like complex subunit 3,","GO:0051225|GO:0070652,|-"
